relative_path	kind	file_type	size_bytes	mtime_ns	link_target	mode_octal
legume_family/legumeinfo/Glycine/max/TieJiaSiLiHuang.gnm1.ann1.W70Z/mrna/glyma.TieJiaSiLiHuang.gnm1.ann1.W70Z.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:328d368f1e179b58a3fbb5114ba4ed89b4e7decb8de84f37f6a7901e7838c0a1>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TieJiaSiLiHuang.gnm1.ann1.W70Z/protein/glyma.TieJiaSiLiHuang.gnm1.ann1.W70Z.protein.faa.gz	file	other	12463516	1780815825000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/TieJiaSiLiHuang.gnm1.ann1.W70Z/protein/glyma.TieJiaSiLiHuang.gnm1.ann1.W70Z.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:fc07dcbff679dc667a8dac20ba6c36f8d229a4b5d5b4f0fa4925f759da322b81>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.B4R6/genome/glyma.TongShanTianEDan.gnm1.B4R6.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:dfebb8dee6c3c4cc9ae7b63e887bcd232bfc876c77d707d78dd4b46b07c442ee>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/bed/glyma.TongShanTianEDan.gnm1.ann1.56XW.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:8d74f45e8f3e6b2d50ecfbfcabd104c7a92dc91805134c6fd30fa796fd55de1e>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/cds/glyma.TongShanTianEDan.gnm1.ann1.56XW.cds.fna.gz	file	fasta	21246043	1780815827000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/cds/glyma.TongShanTianEDan.gnm1.ann1.56XW.cds_primary.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:47f8cef7ef4df1cf33a2e7e5597654cbd84a54097a69b93ad71ae72dccf87705>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/functional_iprscan/glyma.TongShanTianEDan.gnm1.ann1.56XW.iprscan.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:df2324252c30ea5c156430131e85d887f976422cc30ceef579c02627467ed7d3>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/gene_family/glyma.TongShanTianEDan.gnm1.ann1.56XW.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:e7eea6fb11e711a97e9c2ea575066aa77f9ef0b8ec0637a32346cd9453667511>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/gene_family/glyma.TongShanTianEDan.gnm1.ann1.56XW.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:d0b00b5a6ddfea20212da0db8567fccb66c177f27e9ac56cc0be9e85ab93ed9a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/gff3/glyma.TongShanTianEDan.gnm1.ann1.56XW.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:81c76c8cc031140f8ea289fe6f3d39e2859dd2c948ae0a988e609a94756dc258>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/mrna/glyma.TongShanTianEDan.gnm1.ann1.56XW.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:57e6e0f65090cf8e5649b968eea41fe0ec82c072ea0bddc2e69a4a3d443d2b9e>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/protein/glyma.TongShanTianEDan.gnm1.ann1.56XW.protein.faa.gz	file	other	12028206	1780815830000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/TongShanTianEDan.gnm1.ann1.56XW/protein/glyma.TongShanTianEDan.gnm1.ann1.56XW.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:7ea2d6d320408733ac956e9ccf029ab8f58b868c3f5534975488b05ccd5546fe>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.THQ0/genome/glyma.UA4805.gnm3.THQ0.genome_main.fna.gz	file	fasta	294856430	1780816515000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/bed/glyma.UA4805.gnm3.ann1.DTQV.gene_models_main.bed.gz	file	interval	835807	1780815829000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/cds/glyma.UA4805.gnm3.ann1.DTQV.cds.fna.gz	file	fasta	21593780	1780815835000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/cds/glyma.UA4805.gnm3.ann1.DTQV.cds_primary.fna.gz	file	fasta	19579426	1780815834000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/functional_iprscan/glyma.UA4805.gnm3.ann1.DTQV.iprscan.gff3.gz	file	annotation	10902681	1780815835000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gene_family/glyma.UA4805.gnm3.ann1.DTQV.legfed_v1_0.M65K.gfa.tsv.gz	file	other	1603066	1780815832000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gene_family/glyma.UA4805.gnm3.ann1.DTQV.legume.fam3.VLMQ.gfa.tsv.gz	file	other	778673	1780815833000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gff3/glyma.UA4805.gnm3.ann1.DTQV.gene_models_main.gff3.gz	file	annotation	17708447	1780815835000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gff3/glyma.UA4805.gnm3.ann1.DTQV.noncoding.gff3.gz	file	annotation	96353	1780815837000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gff3/glyma.UA4805.gnm3.ann1.DTQV.scaffolds.gff3.gz	file	annotation	26995	1780815838000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/mrna/glyma.UA4805.gnm3.ann1.DTQV.mrna.fna.gz	file	fasta	34758005	1780815845000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/mrna/glyma.UA4805.gnm3.ann1.DTQV.mrna_primary.fna.gz	file	fasta	30520503	1780815844000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/protein/glyma.UA4805.gnm3.ann1.DTQV.protein.faa.gz	file	other	12411317	1780815843000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/protein/glyma.UA4805.gnm3.ann1.DTQV.protein_primary.faa.gz	file	other	11658277	1780815844000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ZRP2/genome/glyma.WanDouNo_28.gnm1.ZRP2.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:089b1bd736978c1afa1341dedfd089110705dbe79b4a8b1d7b89d444ba0b4321>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/bed/glyma.WanDouNo_28.gnm1.ann1.NLYP.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:75bfcadbe14a8434643ddf96f1ab26c97f50793b7b4feaaa486d7b5af8b90a88>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/cds/glyma.WanDouNo_28.gnm1.ann1.NLYP.cds.fna.gz	file	fasta	21395632	1780815845000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/cds/glyma.WanDouNo_28.gnm1.ann1.NLYP.cds_primary.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:20f4399ed82486a6f6904f4db7b605bfea8f20d1f56f0aeaef9d08916d6ef22a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/functional_iprscan/glyma.WanDouNo_28.gnm1.ann1.NLYP.iprscan.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:5d7ccf99e74bc1db75681a459e5a76f48ebac5a087d78bcb89d891cce8402604>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/gene_family/glyma.WanDouNo_28.gnm1.ann1.NLYP.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:1eacdbe729abdbc7aee16f3242b69b843f1e9cd576438275979e72aa92d1a5eb>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/gene_family/glyma.WanDouNo_28.gnm1.ann1.NLYP.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:0d4792029f68fd85de58410b8a291eef34cb95f64a0153de70b9fe8691ab5207>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/gff3/glyma.WanDouNo_28.gnm1.ann1.NLYP.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:76fa9f45f1ea58cb56e67397d6163fcb4d9575c0fe555ccdd2be296e391714e4>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/mrna/glyma.WanDouNo_28.gnm1.ann1.NLYP.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:89b04d8d686484674f81f44537f6aa3d38ea6c45fcef79e35a466fa6ac5b82c0>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/protein/glyma.WanDouNo_28.gnm1.ann1.NLYP.protein.faa.gz	file	other	12097521	1780815847000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/WanDouNo_28.gnm1.ann1.NLYP/protein/glyma.WanDouNo_28.gnm1.ann1.NLYP.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:60f5b54ee0c0e6a88790403863a3fc530ebbc791deb60a3a25d85acd7f3657d3>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.L0QH/genome/glyma.Wenfeng7_IGA1001.gnm1.L0QH.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:2650b131245bb0db0779ef2f1659045b00c203805ffa415802c0ba6cc4cf020f>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/bed/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:a90f8ae0557fbd66f1fec91dc7364e827de6ee2508f490548dd76c4c60ad6520>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/cds/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.cds.fna.gz	file	fasta	20278665	1780815849000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/functional_iprscan/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.iprscan.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:a09f8ac13af1cbe41db3b9ee8d5169ee9fdf1bb54613c6706173a0e8b74f68b2>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/gene_family/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:fd4f2b3253d1f0cd211cc25df0a9a4b0781c3c6573819a5d0cc8d1042aabfcc0>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/gene_family/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:6cd626c8c530a22592c258c525df69a774124c20a8341aee1419c422d7a87abe>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/gff3/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:37c4a34b082e2553133c7ede9b1e5b14bfeebe5de2a7a025535abd0a52db749a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/mrna/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:7ae503c1f3933018213b6c0f9145fcf3f81eda4b2a20e91ead82dd762093986a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/protein/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.protein.faa.gz	file	other	13188911	1780815849000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_hardmasked.fna.gz	file	fasta	154712233	1780816507000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:9c15bab0f8da12ee8a96a82b001195edaca8756693b7435b16ad39ef2859c0b3>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_softmasked.fna.gz	file	fasta	290103791	1780816558000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/bed/glyma.Wm82.gnm1.ann1.DvBy.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:26d6575fb9f655b359068c1c0b42c9bb2964b92b2c08598303716874598cf991>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/cds/glyma.Wm82.gnm1.ann1.DvBy.cds.fna.gz	file	fasta	22406565	1780815853000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/cds/glyma.Wm82.gnm1.ann1.DvBy.cds_primary.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:a59386cbe91563f433f60f6fbf844d41b47a8e434c9a2970af33e80e82ec41bf>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/functional_iprscan/glyma.Wm82.gnm1.ann1.DvBy.iprscan.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:677641b6372a6b3c956ca5e425a336837ed40e60679926d41a0fd309074fbf2a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/gene_family/glyma.Wm82.gnm1.ann1.DvBy.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:9e609a55f552246d28f0c70d45cb6afe1372e1c4c7558f621bedbc1a9087a0ce>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/gene_family/glyma.Wm82.gnm1.ann1.DvBy.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:4145b0aab2190e78ecfc17747065586dd64fea4c0dba09e70e53a3e631be1083>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/gff3/glyma.Wm82.gnm1.ann1.DvBy.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:cd74e24e38521377f77841a45c99b707265a89242a33f908df96c6a2c451076e>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/mrna/glyma.Wm82.gnm1.ann1.DvBy.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:1df7589e939d232330cb4edade88b2cece9a4e8becad25a780109a2cf8bd7147>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/mrna/glyma.Wm82.gnm1.ann1.DvBy.mrna_primary.fna.gz	file	fasta	28720882	1780815859000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/protein/glyma.Wm82.gnm1.ann1.DvBy.protein.faa.gz	file	other	14512453	1780815854000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm1.ann1.DvBy/protein/glyma.Wm82.gnm1.ann1.DvBy.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:15d84029e74badbd237fbac983fa233c46a128c8da086d3eff7e12b7825fa6a3>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.DTC4/genome/glyma.Wm82.gnm2.DTC4.genome_hardmasked.fna.gz	file	fasta	83556574	1780816452000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.DTC4/genome/glyma.Wm82.gnm2.DTC4.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:988c27646dcba1f25a557e7a201e21563997db8dd40445bcdb4e5be8bcddb9e6>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.DTC4/genome/glyma.Wm82.gnm2.DTC4.genome_softmasked.fna.gz	file	fasta	133070180	1780816511000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/bed/glyma.Wm82.gnm2.ann1.RVB6.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:85805c7d84b1e336e0d7623cdb20c81e33c258e7eaeb0335fcb350f22baee6cf>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/cds/glyma.Wm82.gnm2.ann1.RVB6.cds.fna.gz	file	fasta	21879599	1780815858000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/cds/glyma.Wm82.gnm2.ann1.RVB6.cds_primary.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:743f06b4c5a551503a9ee443afc7943c7ced02e3c25f5e4231d20153724c5db7>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/gene_family/glyma.Wm82.gnm2.ann1.RVB6.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:0c990a51de3976a53851e212d8d1fb26dcacae8eaea9b30578781888f3ccb150>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/gene_family/glyma.Wm82.gnm2.ann1.RVB6.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:e8e1888b6ac7eb527001cc523947cf8b099c69ad6263b8aa74529a6562639143>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/gff3/glyma.Wm82.gnm2.ann1.RVB6.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:b4620833d8dcd2df86d8a7d1c8824ff3db0758937b95bc5bdd807b568000576d>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/gff3/glyma.Wm82.gnm2.ann1.RVB6.markers.gff3.gz	file	annotation	1103095	1780815854000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/mrna/glyma.Wm82.gnm2.ann1.RVB6.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:2279636f60fdc6f822a9cc1185aee14f63aec97976349337f2b545f7c92ea65a>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/mrna/glyma.Wm82.gnm2.ann1.RVB6.mrna_primary.fna.gz	file	fasta	27461251	1780815863000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/protein/glyma.Wm82.gnm2.ann1.RVB6.protein.faa.gz	file	other	13013340	1780815862000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/protein/glyma.Wm82.gnm2.ann1.RVB6.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:186c7e4255f59af7970b17a89c86ff365c0fe2ac3ae81c312f7441221d3d2ec1>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/repeat/glyma.Wm82.gnm2.ann1.RVB6.repeatmasked_assembly_v2.0.gff3.gz	file	annotation	18035887	1780815873000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.4PTR/genome/glyma.Wm82.gnm4.4PTR.genome_hardmasked.fna.gz	file	fasta	153593705	1780816580000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.4PTR/genome/glyma.Wm82.gnm4.4PTR.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:99af2074b3bf0c36f6d6014df4a8898f86c24076d5b90a496ec56b6b9bde33f2>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.4PTR/genome/glyma.Wm82.gnm4.4PTR.genome_softmasked.fna.gz	file	fasta	299115250	1780816626000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/bed/glyma.Wm82.gnm4.ann1.T8TQ.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:26ddfed364b0ff6c4a38b0120b8e31b68eb5279a9e1598c4770170e1cb11cd7b>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/cds/glyma.Wm82.gnm4.ann1.T8TQ.cds.fna.gz	file	fasta	21144643	1780815864000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/cds/glyma.Wm82.gnm4.ann1.T8TQ.cds_low_confidence.fna.gz	file	fasta	1178259	1780815861000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/cds/glyma.Wm82.gnm4.ann1.T8TQ.cds_primary.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:83e4dc06327ced2791b142062d040bc43fdf45c3b3b39d96af4b933b300f9d44>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gene_family/glyma.Wm82.gnm4.ann1.T8TQ.legfed_v1_0.M65K.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:ea61a1c9497b5b07fcbef6f8d01402d128606dd3d6dfa7567cc2d98aa823a4e5>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gene_family/glyma.Wm82.gnm4.ann1.T8TQ.legume.fam3.VLMQ.gfa.tsv.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:a544e6d54980e0e53952612329acd63f15ad833771ab6bca8ada429dd8a8d975>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gff3/glyma.Wm82.gnm4.ann1.T8TQ.gene_models_exons.gff3.gz	file	annotation	15491609	1780815865000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gff3/glyma.Wm82.gnm4.ann1.T8TQ.gene_models_low_confidence_exons.gff3.gz	file	annotation	697602	1780815864000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gff3/glyma.Wm82.gnm4.ann1.T8TQ.gene_models_main.gff3.gz	symlink	annotation	0	1780815266000000000	<absolute:path-sha256:f9bae45e8b99022ed5aa3db1078021cc093f697e3c7fb8c0af909a65663f2760>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/mrna/glyma.Wm82.gnm4.ann1.T8TQ.mrna.fna.gz	symlink	fasta	0	1780815266000000000	<absolute:path-sha256:e4bdfe0a24a4fb011792ccfe4da47f067b02736121796d386851cc46d559d1db>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/mrna/glyma.Wm82.gnm4.ann1.T8TQ.mrna_primary.fna.gz	file	fasta	27871850	1780815870000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/protein/glyma.Wm82.gnm4.ann1.T8TQ.protein.faa.gz	file	other	12419189	1780815868000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/protein/glyma.Wm82.gnm4.ann1.T8TQ.protein_low_confidence.faa.gz	file	other	719748	1780815867000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/protein/glyma.Wm82.gnm4.ann1.T8TQ.protein_primary.faa.gz	symlink	other	0	1780815266000000000	<absolute:path-sha256:5569d91848eb228deffa5223828c4a46a1f2b733a2814832cc1e461a2d273226>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/repeat/glyma.Wm82.gnm4.ann1.T8TQ.repeatmasking.gff3.gz	file	annotation	16398396	1780815873000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm5.NRKG/genome/glyma.Wm82.gnm5.NRKG.genome_main.fna.gz	symlink	fasta	0	1780815269000000000	<absolute:path-sha256:049d987fd18c9bdcc2890bf5240206d01d78e127139643ae25eec0e6a7a827ac>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm5.NRKG/genome/glyma.Wm82.gnm5.NRKG.genome_softmasked.fna.gz	file	fasta	290338966	1780816617000000000		-rw-rw-r--
legume_family/legumeinfo/Glycine/max/Wm82.gnm5.ann1.J7HW/bed/glyma.Wm82.gnm5.ann1.J7HW.gene_models_main.bed.gz	symlink	interval	0	1780815266000000000	<absolute:path-sha256:6e3a5fd36e74a617d09de099be0d4d13477717508d89f2d93f899b2fda1e1fd8>	lrwxrwxrwx
legume_family/legumeinfo/Glycine/max/Wm82.gnm5.ann1.J7HW/cds/glyma.Wm82.gnm5.ann1.J7HW.cds.fna.gz	file	fasta	18852411	1780815874000000000		-rw-rw-r--
